id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,year,month,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,price_per_sqft,total_sqft,age,is_renovated
7338220120,260000.0,4,2.5,2150,3721,2.0,0,0,3,8,2014,10,2150,0,2006,0,47.3363,-122.217,120.93023255813954,5871,8,0
325059287,810000.0,4,2.5,3340,8384,2.0,0,0,3,9,2014,9,3340,0,2014,0,47.6761,-122.152,242.51497005988023,11724,0,0
7203140360,359782.0,3,2.5,1850,3400,2.0,0,0,3,7,2014,12,1850,0,2010,0,47.6871,-122.014,194.47675675675674,5250,4,0
6056110150,500000.0,2,2.5,1950,2162,2.0,0,0,3,9,2015,3,1500,450,2012,0,47.5622,-122.292,256.4102564102564,4112,3,0
7203230040,1049990.0,5,3.25,4240,9588,2.0,0,0,3,9,2014,10,4240,0,2014,0,47.6901,-122.018,247.63915094339623,13828,0,0
8121100155,810000.0,4,3.5,2700,2868,2.0,0,0,3,11,2015,2,1920,780,2006,0,47.5685,-122.286,300.0,5568,9,0
7853370620,605000.0,5,4.0,3040,6000,2.0,0,0,3,8,2015,2,2280,760,2011,0,47.5189,-121.876,199.01315789473685,9040,4,0
6400700264,730000.0,4,2.5,2460,7930,2.0,0,0,3,8,2015,3,2460,0,2005,0,47.6684,-122.175,296.7479674796748,10390,10,0
1760650880,327000.0,4,2.5,2110,3825,2.0,0,0,3,7,2015,3,2110,0,2013,0,47.359,-122.082,154.97630331753555,5935,2,0
567000382,370000.0,2,1.0,780,1133,2.0,0,0,3,7,2014,11,780,0,2009,0,47.5924,-122.295,474.35897435897436,1913,5,0
7852100150,459000.0,5,3.5,2640,6895,2.0,0,0,3,7,2014,6,2640,0,2001,0,47.5298,-121.879,173.86363636363637,9535,13,0
2622059197,365000.0,4,2.5,2420,8404,2.0,0,0,3,8,2014,12,2420,0,2013,0,47.372,-122.13,150.82644628099175,10824,1,0
1389600040,255000.0,4,2.5,1987,6000,2.0,0,0,3,7,2014,12,1987,0,2011,0,47.2679,-122.255,128.33417211877202,7987,3,0
3744000040,518380.0,4,2.5,2810,4500,2.0,0,0,3,9,2014,7,2810,0,2014,0,47.3552,-122.023,184.47686832740214,7310,0,0
1773100604,346000.0,3,3.25,1500,1442,2.0,0,0,3,8,2014,7,1150,350,2007,0,47.5592,-122.362,230.66666666666666,2942,7,0
7853420450,575000.0,4,2.5,2500,4945,2.0,0,0,3,9,2014,5,2500,0,2013,0,47.5185,-121.885,230.0,7445,1,0
8956200770,549950.0,4,3.5,3906,9674,2.0,0,2,3,9,2014,7,3906,0,2014,0,47.2931,-122.264,140.79621095750127,13580,0,0
1934800133,397500.0,3,2.5,1470,1256,2.0,0,0,3,8,2014,7,930,540,2006,0,47.6033,-122.309,270.40816326530614,2726,8,0
5556300109,1075000.0,5,3.5,3230,7560,2.0,0,0,3,10,2014,11,3230,0,2007,0,47.6467,-122.118,332.8173374613003,10790,7,0
2326600150,775900.0,3,2.5,2700,5764,2.0,0,0,3,9,2015,4,2700,0,2014,0,47.5618,-122.027,287.3703703703704,8464,1,0
3751600409,510000.0,4,2.5,4073,17334,2.0,0,0,3,8,2015,5,4073,0,2008,0,47.2949,-122.27,125.21482936410509,21407,7,0
3814900210,471275.0,4,2.5,3361,5038,2.0,0,0,3,9,2014,8,3361,0,2014,0,47.3269,-122.165,140.2186849152038,8399,0,0
9542840730,288000.0,4,2.25,1610,3560,2.0,0,0,3,7,2014,9,1610,0,2010,0,47.3669,-122.02,178.88198757763976,5170,4,0
2937300540,989990.0,4,3.5,3830,7150,2.0,0,0,3,9,2014,10,3830,0,2014,0,47.7049,-122.126,258.48302872062663,10980,0,0
7549800543,300000.0,3,3.25,1470,1235,2.0,0,0,3,7,2014,6,1180,290,2008,0,47.5537,-122.313,204.08163265306123,2705,6,0
4058800439,664950.0,5,3.0,3190,7081,1.0,0,2,3,9,2014,6,1890,1300,2013,0,47.509,-122.24,208.44827586206895,10271,1,0
7853430180,699188.0,4,3.25,3250,5478,2.0,0,0,3,9,2014,7,3250,0,2014,0,47.5178,-121.887,215.13476923076922,8728,0,0
982850120,390000.0,3,2.25,1490,4539,2.0,0,0,3,7,2015,3,1490,0,2009,0,47.7607,-122.233,261.744966442953,6029,6,0
9476010120,670000.0,5,2.75,2900,5155,2.0,0,0,3,8,2015,3,2900,0,2008,0,47.5977,-122.008,231.0344827586207,8055,7,0
5200087,487000.0,4,2.5,2540,5001,2.0,0,0,3,9,2014,7,2540,0,2005,0,47.5423,-122.302,191.73228346456693,7541,9,0
7308600040,769995.0,5,2.75,3360,12080,2.0,0,0,3,9,2014,7,3360,0,2014,0,47.7757,-122.173,229.16517857142858,15440,0,0
1498301048,321950.0,2,1.25,860,1277,2.0,0,0,3,7,2014,5,860,0,2007,0,47.5842,-122.314,374.36046511627904,2137,7,0
2738630040,613500.0,4,2.5,3020,6068,2.0,0,0,3,9,2015,4,3020,0,2006,0,47.773,-122.16,203.1456953642384,9088,9,0
6300500081,300000.0,3,2.5,1330,1200,3.0,0,0,3,7,2014,8,1330,0,2002,0,47.7034,-122.344,225.5639097744361,2530,12,0
3845100620,400950.0,4,2.5,2578,4554,2.0,0,0,3,9,2014,11,2578,0,2014,0,47.2603,-122.194,155.52754072924748,7132,0,0
255450040,389517.0,4,2.5,2640,4725,2.0,0,0,3,8,2014,9,2640,0,2014,0,47.371,-122.017,147.54431818181817,7365,0,0
880000211,255000.0,3,1.75,1260,1133,2.0,0,0,3,7,2014,8,810,450,2011,0,47.5261,-122.361,202.38095238095238,2393,3,0
2163900081,1080000.0,3,2.5,1990,1891,3.0,0,0,3,9,2015,2,1990,0,2012,0,47.6271,-122.324,542.713567839196,3881,3,0
7853370440,637850.0,5,3.25,3340,4900,2.0,0,2,3,9,2014,11,2500,840,2014,0,47.5193,-121.877,190.97305389221557,8240,0,0
3448900290,636230.0,4,2.5,2840,6284,2.0,0,0,3,9,2014,8,2840,0,2013,0,47.5135,-122.169,224.02464788732394,9124,1,0
263000006,375000.0,3,2.5,1530,1131,3.0,0,0,3,8,2014,12,1530,0,2009,0,47.6993,-122.346,245.09803921568627,2661,5,0
1972200882,586500.0,3,2.5,1780,1487,3.0,0,0,3,8,2014,6,1600,180,2006,0,47.6539,-122.351,329.4943820224719,3267,8,0
7853270630,544000.0,4,2.5,2340,6973,2.0,0,0,3,8,2015,1,1930,410,2005,0,47.5451,-121.882,232.47863247863248,9313,10,0
7852130430,425000.0,4,2.5,2390,5021,2.0,0,0,3,7,2014,8,2390,0,2002,0,47.5353,-121.879,177.82426778242677,7411,12,0
7383450250,374950.0,4,2.5,2090,3777,2.0,0,0,3,8,2015,3,2090,0,2012,0,47.3595,-122.042,179.4019138755981,5867,3,0
3449000010,294570.0,3,1.0,1140,8400,1.0,0,0,4,7,2015,3,1140,0,1960,0,47.5022,-122.144,258.39473684210526,9540,55,0
2690100170,300000.0,3,2.5,1960,1477,2.0,0,0,3,7,2014,10,1670,290,2012,0,47.4873,-122.166,153.0612244897959,3437,2,0
9578500920,395950.0,5,3.5,2738,6031,2.0,0,0,3,8,2014,9,2738,0,2014,0,47.2962,-122.35,144.6128560993426,8769,0,0
8562900430,800000.0,4,2.5,3691,11088,2.0,0,1,3,8,2014,7,3691,0,2013,0,47.6122,-122.059,216.74342996477918,14779,1,0
1442880380,439990.0,3,2.5,2340,5171,2.0,0,0,3,8,2014,7,2340,0,2013,0,47.4832,-121.772,188.02991452991452,7511,1,0
3204930170,680000.0,4,3.5,2510,3763,2.0,0,0,3,8,2014,11,1990,520,2013,0,47.7002,-122.103,270.9163346613546,6273,1,0
4449800480,677790.0,6,3.0,2800,4213,2.0,0,0,3,8,2015,3,2800,0,1998,0,47.6892,-122.389,242.06785714285715,7013,17,0
3862710010,424950.0,3,2.5,1650,4777,2.0,0,0,3,8,2015,5,1650,0,2013,0,47.5336,-121.841,257.54545454545456,6427,2,0
301402280,223990.0,2,2.25,1061,2884,2.0,0,0,3,7,2015,3,1061,0,2013,0,47.346,-122.218,211.11215834118755,3945,2,0
2867300170,498000.0,4,2.5,3402,14355,2.0,0,0,3,10,2015,5,2846,556,2014,0,47.3009,-122.385,146.38447971781306,17757,1,0
5635100080,359950.0,4,2.5,2542,6120,2.0,0,0,3,8,2014,10,2542,0,2014,0,47.3751,-122.188,141.6011014948859,8662,0,0
1624079024,720000.0,3,2.5,3150,151588,2.0,0,0,3,9,2014,5,3150,0,2007,0,47.572,-121.926,228.57142857142858,154738,7,0
9211010840,530000.0,4,2.5,3010,9000,2.0,0,0,3,8,2014,11,3010,0,2008,0,47.4987,-122.147,176.0797342192691,12010,6,0
7697000020,295000.0,3,2.5,1660,4898,2.0,0,0,3,7,2014,10,1660,0,2011,0,47.3588,-122.044,177.710843373494,6558,3,0
3832050130,255500.0,3,2.5,1770,5000,2.0,0,0,3,7,2014,10,1770,0,2009,0,47.3358,-122.051,144.3502824858757,6770,5,0
3630240020,556000.0,3,3.0,1960,1168,2.0,0,0,3,9,2014,5,1600,360,2007,0,47.5445,-122.014,283.6734693877551,3128,7,0
1389600080,277950.0,4,2.5,1889,6000,2.0,0,0,3,7,2014,7,1889,0,2012,0,47.2676,-122.256,147.14134462678666,7889,2,0
2781230080,431000.0,4,2.5,3040,6000,2.0,0,0,3,9,2015,4,3040,0,2007,0,47.3473,-122.03,141.77631578947367,9040,8,0
7203100660,780000.0,4,2.75,3420,6787,2.0,0,0,3,9,2014,11,3420,0,2010,0,47.6962,-122.023,228.0701754385965,10207,4,0
3022800010,447000.0,3,2.5,1740,3043,2.0,0,0,3,7,2014,7,1740,0,2012,0,47.744,-122.181,256.8965517241379,4783,2,0
6666830250,712198.0,4,2.5,2450,4247,2.0,0,0,3,8,2014,5,2450,0,2013,0,47.7048,-122.113,290.6930612244898,6697,1,0
2867300190,363000.0,4,2.5,3753,7204,2.0,0,0,3,10,2014,5,3336,417,2008,0,47.3011,-122.385,96.72262190247801,10957,6,0
8564860130,598992.0,5,3.5,3440,6037,2.0,0,0,3,9,2015,2,3440,0,2014,0,47.4765,-121.734,174.12558139534883,9477,1,0
2770603522,585000.0,3,2.5,2160,1250,3.0,0,0,3,8,2014,12,1830,330,2010,0,47.6515,-122.375,270.8333333333333,3410,4,0
9544200422,1274950.0,4,2.75,3820,8850,2.0,0,0,3,10,2014,7,3820,0,2014,0,47.6506,-122.195,333.7565445026178,12670,0,0
4253400104,380950.0,2,2.0,1120,1039,2.0,0,0,3,7,2015,2,840,280,2007,0,47.5788,-122.315,340.13392857142856,2159,8,0
1085622890,333490.0,4,2.5,2250,3916,2.0,0,0,3,8,2014,7,2250,0,2014,0,47.3413,-122.18,148.21777777777777,6166,0,0
9268851630,520000.0,3,3.25,1540,1487,2.0,0,0,3,8,2014,6,1540,0,2011,0,47.5397,-122.027,337.6623376623377,3027,3,0
2767600686,487000.0,2,1.5,1160,1118,2.0,0,0,3,8,2015,3,1020,140,2007,0,47.6754,-122.375,419.82758620689657,2278,8,0
7207900080,424950.0,5,3.5,2760,3865,2.5,0,0,3,8,2014,8,2760,0,2013,0,47.5049,-122.17,153.9673913043478,6625,1,0
2770601457,542300.0,3,2.25,1580,1487,3.0,0,0,3,9,2015,2,1580,0,2013,0,47.6514,-122.386,343.2278481012658,3067,2,0
1773100920,320000.0,3,3.25,1480,1192,2.0,0,0,3,8,2014,12,1180,300,2013,0,47.5556,-122.363,216.21621621621622,2672,1,0
1024069027,1139990.0,4,3.25,3740,11467,2.0,0,0,3,10,2014,7,3740,0,2014,0,47.581,-122.022,304.8101604278075,15207,0,0
7853361310,425000.0,4,2.5,1950,5000,2.0,0,0,3,8,2014,12,1950,0,2012,0,47.515,-121.872,217.94871794871796,6950,2,0
6824100029,474950.0,3,3.0,1530,1568,3.0,0,0,3,8,2014,10,1530,0,2012,0,47.6998,-122.367,310.42483660130716,3098,2,0
255450250,307635.0,3,2.5,1820,4200,2.0,0,0,3,8,2014,8,1820,0,2014,0,47.3693,-122.017,169.03021978021977,6020,0,0
2428100130,834538.0,3,2.5,2760,6187,2.0,0,0,3,10,2014,12,2760,0,2014,0,47.5821,-122.047,302.36884057971014,8947,0,0
1042700050,769995.0,5,2.75,3010,5398,2.0,0,0,3,9,2014,7,3010,0,2014,0,47.6067,-122.053,255.81229235880397,8408,0,0
7853280250,820875.0,5,3.25,3860,9387,2.0,0,2,3,9,2015,4,3860,0,2006,0,47.538,-121.858,212.6619170984456,13247,9,0
7853410170,595500.0,4,2.5,2490,6537,2.0,0,0,3,8,2015,3,2490,0,2013,0,47.5185,-121.884,239.15662650602408,9027,2,0
2708450020,450000.0,4,2.5,3236,9608,2.0,0,0,3,10,2014,9,3236,0,2005,0,47.3838,-122.195,139.06056860321385,12844,9,0
7852140170,695000.0,4,2.5,2830,14538,2.0,0,0,3,8,2015,4,2830,0,2003,0,47.5405,-121.882,245.58303886925796,17368,12,0
1459920010,300000.0,3,2.0,1451,7159,1.0,0,0,3,7,2015,3,1451,0,2010,0,47.3754,-122.163,206.7539627842867,8610,5,0
3438500250,515000.0,5,3.25,2910,5027,2.0,0,0,3,8,2014,6,2040,870,2013,0,47.5543,-122.359,176.97594501718214,7937,1,0
1890000169,545000.0,3,2.5,1280,1845,3.0,0,0,3,8,2014,9,1280,0,2009,0,47.662,-122.324,425.78125,3125,5,0
2564900470,718500.0,4,2.75,2840,8800,2.0,0,0,3,9,2014,7,2840,0,2008,0,47.7029,-122.171,252.99295774647888,11640,6,0
2895800780,279800.0,3,1.75,1410,2052,2.0,0,0,3,8,2015,4,1410,0,2014,0,47.5171,-122.347,198.43971631205673,3462,1,0
6306800050,486940.0,4,2.5,3250,13360,2.0,0,0,3,9,2014,9,3250,0,2014,0,47.3524,-122.198,149.8276923076923,16610,0,0
6928000605,525000.0,4,2.75,3030,6625,2.0,0,0,3,8,2014,6,3030,0,2011,0,47.4815,-122.152,173.26732673267327,9655,3,0
3814900950,345000.0,4,2.5,1983,6002,2.0,0,0,3,9,2014,7,1983,0,2012,0,47.3281,-122.164,173.9788199697428,7985,2,0
8562770080,613000.0,3,3.25,2440,2812,2.0,0,0,3,8,2014,10,1710,730,2005,0,47.5362,-122.072,251.2295081967213,5252,9,0
3831250130,370000.0,3,2.5,2313,5700,2.0,0,0,3,9,2014,8,2313,0,2011,0,47.3572,-122.202,159.96541288370082,8013,3,0
3629990020,449500.0,3,2.25,1260,2556,2.0,0,0,3,7,2014,10,1260,0,2005,0,47.5482,-121.998,356.74603174603175,3816,9,0
9532000010,515000.0,3,2.5,2000,3837,2.0,0,0,3,8,2015,4,2000,0,2011,0,47.7713,-122.167,257.5,5837,4,0
2781230020,398500.0,4,2.5,2820,6666,2.0,0,0,3,9,2014,12,2820,0,2007,0,47.3473,-122.031,141.31205673758865,9486,7,0
8658301060,310000.0,2,1.75,1160,2500,2.0,0,0,3,7,2014,8,1160,0,2008,0,47.6489,-121.911,267.2413793103448,3660,6,0
301402140,250000.0,3,2.25,1481,2820,2.0,0,0,3,7,2015,2,1481,0,2012,0,47.3457,-122.217,168.8048615800135,4301,3,0
8923600020,1880000.0,5,3.5,4390,6220,2.0,0,3,3,9,2014,8,3170,1220,2013,0,47.6789,-122.273,428.246013667426,10610,1,0
8725950020,695000.0,2,1.75,1570,1207,3.0,0,0,3,9,2014,8,1570,0,2007,0,47.6215,-122.201,442.6751592356688,2777,7,0
1121000357,1085000.0,4,3.0,3410,6541,2.0,0,2,3,9,2014,8,2680,730,2007,0,47.5416,-122.38,318.1818181818182,9951,7,0
1042700290,864327.0,5,3.25,3480,6507,2.0,0,0,3,9,2014,8,3480,0,2014,0,47.607,-122.053,248.3698275862069,9987,0,0
7308600010,749995.0,4,3.25,3430,9870,2.0,0,0,3,9,2014,6,3430,0,2014,0,47.776,-122.173,218.65743440233237,13300,0,0
7708210050,525000.0,5,2.75,2880,8364,2.0,0,0,3,9,2014,6,2880,0,2006,0,47.4893,-122.147,182.29166666666666,11244,8,0
5631500285,659950.0,3,2.5,2990,9413,2.0,0,0,3,10,2014,11,2990,0,2006,0,47.7341,-122.234,220.7190635451505,12403,8,0
7203160190,950000.0,5,4.0,4100,8120,2.0,0,0,3,9,2014,10,4100,0,2011,0,47.6917,-122.02,231.70731707317074,12220,3,0
1692900095,1399950.0,4,2.75,3870,10046,2.0,0,0,3,11,2014,6,3870,0,2005,0,47.6651,-122.191,361.74418604651163,13916,9,0
3438500346,265050.0,2,1.5,800,2119,2.0,0,0,3,7,2014,7,800,0,2008,0,47.554,-122.362,331.3125,2919,6,0
9268850290,450000.0,3,2.25,1620,1057,3.0,0,0,3,8,2015,3,1540,80,2009,0,47.5396,-122.026,277.77777777777777,2677,6,0
2419700080,915000.0,4,2.5,2910,4356,3.0,0,0,3,8,2015,5,2910,0,2010,0,47.6705,-122.146,314.4329896907216,7266,5,0
1235700052,963000.0,4,3.25,3530,8589,2.0,0,0,3,10,2014,6,3530,0,2007,0,47.6975,-122.195,272.8045325779037,12119,7,0
4233800020,270000.0,4,2.5,2701,5821,2.0,0,0,3,7,2014,10,2701,0,2013,0,47.2873,-122.177,99.96297667530544,8522,1,0
6638900461,700000.0,3,2.5,2050,4185,2.0,0,0,3,9,2014,6,2050,0,2011,0,47.6922,-122.371,341.4634146341463,6235,3,0
4233600190,1065000.0,3,4.0,3370,8252,2.0,0,0,3,10,2015,3,3370,0,2014,0,47.5965,-122.013,316.02373887240356,11622,1,0
7987400285,494900.0,3,2.5,2040,2500,2.0,0,0,3,7,2015,4,1470,570,2008,0,47.573,-122.372,242.59803921568627,4540,7,0
9532000500,415000.0,3,2.5,1610,3600,2.0,0,0,3,8,2014,8,1610,0,2010,0,47.771,-122.169,257.7639751552795,5210,4,0
8564860280,459990.0,3,2.5,2680,5539,2.0,0,0,3,8,2014,5,2680,0,2013,0,47.4761,-121.734,171.63805970149255,8219,1,0
8691440440,882990.0,4,3.5,3560,6562,2.0,0,0,3,10,2014,10,3560,0,2014,0,47.5929,-121.974,248.0308988764045,10122,0,0
1099950050,620000.0,4,3.5,3880,8244,2.0,0,0,3,10,2014,12,3060,820,2007,0,47.7426,-121.976,159.79381443298968,12124,7,0
3304040130,375900.0,3,2.0,1824,7120,1.0,0,0,3,9,2015,2,1824,0,2010,0,47.3457,-122.27,206.08552631578948,8944,5,0
8562790480,654000.0,3,2.5,2220,2873,2.0,0,0,3,10,2014,10,2010,210,2012,0,47.5311,-122.074,294.5945945945946,5093,2,0
4457300005,1839900.0,4,3.25,4140,11007,2.0,0,0,3,10,2015,3,4140,0,2013,0,47.5707,-122.217,444.42028985507244,15147,2,0
8856003839,215000.0,3,2.5,1322,6006,2.0,0,0,3,7,2014,12,1322,0,2009,0,47.2706,-122.254,162.63237518910742,7328,5,0
1972200728,630500.0,3,2.5,1909,1300,3.0,0,0,3,8,2014,11,1766,143,2006,0,47.6538,-122.352,330.27763226820326,3209,8,0
8691420050,855000.0,4,3.5,3460,7702,2.0,0,0,3,10,2014,11,3460,0,2010,0,47.5942,-121.977,247.10982658959537,11162,4,0
6601200020,235245.0,4,2.5,1954,5075,2.0,0,0,3,8,2015,1,1954,0,2007,0,47.2606,-122.253,120.39150460593655,7029,8,0
200480020,770000.0,5,2.5,3000,7912,1.0,0,0,3,9,2014,7,1610,1390,2007,0,47.6765,-122.175,256.6666666666667,10912,7,0
7203170190,734990.0,4,2.5,2650,6884,2.0,0,0,3,8,2014,6,2650,0,2012,0,47.6901,-122.015,277.35471698113207,9534,2,0
3885802134,880000.0,4,2.5,2580,3436,2.0,0,0,3,8,2015,1,2580,0,2013,0,47.6853,-122.21,341.08527131782944,6016,2,0
9578060420,525000.0,4,3.0,2650,4924,2.0,0,0,3,8,2015,1,2650,0,2011,0,47.7734,-122.238,198.11320754716982,7574,4,0
3630200080,775000.0,4,3.5,3390,3960,2.0,0,0,3,10,2014,8,3390,0,2008,0,47.5406,-121.995,228.61356932153393,7350,6,0
3630130130,663000.0,3,2.5,1910,5125,2.0,0,0,3,9,2014,11,1910,0,2006,0,47.5481,-121.995,347.12041884816756,7035,8,0
3326059253,815000.0,4,2.5,3030,7187,2.0,0,0,3,9,2015,3,3030,0,2005,0,47.6934,-122.166,268.976897689769,10217,10,0
2224069109,1050000.0,4,3.25,2930,25020,2.0,0,0,3,9,2015,4,2930,0,2013,0,47.5514,-122.023,358.3617747440273,27950,2,0
3862700020,433190.0,3,2.5,1650,2787,2.0,0,0,3,8,2015,4,1650,0,2014,0,47.5336,-121.838,262.53939393939396,4437,1,0
3629980080,725000.0,4,2.5,2870,5118,2.0,0,0,3,9,2014,12,2870,0,2006,0,47.5544,-121.99,252.61324041811847,7988,8,0
7299600950,279950.0,3,2.5,1608,4800,2.0,0,0,3,8,2015,4,1608,0,2013,0,47.2585,-122.201,174.09825870646767,6408,2,0
5528600005,272167.0,2,2.5,1620,3795,2.0,0,0,3,7,2015,3,1620,0,2014,0,47.5321,-122.034,168.00432098765432,5415,1,0
3052700419,468500.0,3,2.5,1350,1186,2.0,0,0,3,8,2014,6,1120,230,2007,0,47.6786,-122.375,347.037037037037,2536,7,0
9542840630,298000.0,3,2.5,1950,3600,2.0,0,0,3,7,2014,6,1950,0,2010,0,47.3658,-122.021,152.82051282051282,5550,4,0
9268850480,308000.0,3,1.75,1300,1237,2.0,0,0,3,7,2015,4,1060,240,2008,0,47.539,-122.026,236.92307692307693,2537,7,0
3629700020,646800.0,3,3.0,2230,1407,2.5,0,0,3,8,2015,4,1850,380,2014,0,47.5446,-122.017,290.04484304932737,3637,1,0
8648900010,530200.0,4,2.5,1880,3853,2.0,0,0,3,8,2015,1,1880,0,2010,0,47.5636,-122.094,282.02127659574467,5733,5,0
5422950170,405000.0,5,2.5,3370,5092,2.0,0,0,3,7,2014,11,3370,0,2006,0,47.3594,-122.036,120.17804154302671,8462,8,0
2768200213,529000.0,2,2.5,1320,1395,2.0,0,0,3,8,2014,7,990,330,2014,0,47.6689,-122.362,400.75757575757575,2715,0,0
642150080,675900.0,3,2.5,2920,9096,2.0,0,0,3,9,2014,9,2920,0,2013,0,47.4855,-122.149,231.47260273972603,12016,1,0
2770601912,570000.0,3,3.25,1550,1280,2.0,0,0,3,9,2015,4,1220,330,2013,0,47.6493,-122.384,367.741935483871,2830,2,0
3304040020,375500.0,4,2.5,2301,6452,2.0,0,0,3,9,2014,12,2301,0,2010,0,47.346,-122.269,163.18991742720556,8753,4,0
3629960170,445000.0,3,3.25,1710,1960,2.0,0,0,3,8,2014,10,1360,350,2004,0,47.5479,-122.003,260.233918128655,3670,10,0
1238900130,1100000.0,4,3.75,2890,4164,2.0,0,0,3,9,2015,1,2240,650,2013,0,47.676,-122.197,380.6228373702422,7054,2,0
6056100114,477000.0,3,2.5,2100,5060,2.0,0,0,3,7,2014,8,2100,0,2006,0,47.563,-122.298,227.14285714285714,7160,8,0
4140940130,450000.0,3,2.75,2240,3360,2.0,0,0,3,8,2014,11,2100,140,2014,0,47.4999,-122.232,200.89285714285714,5600,0,0
6824100007,427005.0,3,3.0,1460,1200,3.0,0,0,3,8,2015,3,1460,0,2006,0,47.7,-122.367,292.4691780821918,2660,9,0
1959700225,720000.0,3,1.75,1370,1990,3.0,0,0,3,9,2015,2,1370,0,2014,0,47.6434,-122.324,525.5474452554745,3360,1,0
923059252,450800.0,4,3.25,2510,5311,2.0,0,0,3,9,2014,5,2510,0,2009,0,47.5028,-122.17,179.601593625498,7821,5,0
3052700213,461100.0,2,2.25,1210,1267,2.0,0,0,3,8,2014,8,1120,90,2010,0,47.6783,-122.376,381.07438016528926,2477,4,0
2428100080,1061600.0,4,3.0,2990,6695,2.0,0,0,3,10,2014,10,2990,0,2014,0,47.5817,-122.047,355.05016722408027,9685,0,0
9276202130,590000.0,3,2.5,1710,2875,2.0,0,0,3,8,2015,4,1710,0,2006,0,47.5787,-122.392,345.02923976608184,4585,9,0
3845100670,478830.0,4,2.5,3274,4950,2.0,0,0,3,9,2014,7,3274,0,2014,0,47.2603,-122.195,146.2522907758094,8224,0,0
4319200675,760000.0,4,2.25,3300,8365,3.0,0,0,3,9,2014,7,3300,0,2014,0,47.5363,-122.377,230.3030303030303,11665,0,0
323059327,1025000.0,4,3.5,4370,10860,2.0,0,0,3,11,2014,7,4370,0,2008,0,47.5066,-122.148,234.5537757437071,15230,6,0
3448720020,385000.0,4,2.5,2050,5276,2.0,0,0,3,7,2014,6,2050,0,2006,0,47.491,-122.15,187.8048780487805,7326,8,0
7234600832,500000.0,2,2.5,1310,1500,2.0,0,0,3,8,2014,5,1160,150,2006,0,47.6112,-122.309,381.6793893129771,2810,8,0
4045500950,425000.0,3,1.5,1680,8000,1.5,0,0,3,7,2015,4,1680,0,2012,0,47.6923,-121.869,252.97619047619048,9680,3,0
7234600098,552100.0,3,3.0,1330,1379,2.0,0,0,4,8,2014,9,1120,210,2005,0,47.6126,-122.313,415.1127819548872,2709,9,0
666000143,785000.0,3,3.0,1950,1983,3.0,0,0,3,9,2014,12,1610,340,2009,0,47.6078,-122.202,402.56410256410254,3933,5,0
3343903611,615000.0,5,3.25,3090,7069,2.0,0,0,3,9,2015,3,3090,0,2012,0,47.5114,-122.196,199.02912621359224,10159,3,0
1760650950,309000.0,3,2.5,1950,3825,2.0,0,0,3,7,2015,4,1950,0,2013,0,47.3588,-122.082,158.46153846153845,5775,2,0
5100403818,369500.0,3,2.0,1108,1128,3.0,0,0,3,7,2015,2,1108,0,2009,0,47.6961,-122.318,333.48375451263536,2236,6,0
2325400170,391000.0,4,2.25,2190,3850,2.0,0,0,3,7,2015,2,2190,0,2006,0,47.4861,-122.161,178.53881278538813,6040,9,0
5700000446,465000.0,3,1.75,1590,1322,2.0,0,0,3,8,2014,10,1060,530,2014,0,47.5753,-122.294,292.45283018867923,2912,0,0
9492500010,879950.0,4,2.75,3010,7215,2.0,0,0,3,9,2014,6,3010,0,2014,0,47.6952,-122.178,292.3421926910299,10225,0,0
2461900446,372000.0,3,2.0,1330,1042,2.0,0,0,3,8,2014,10,1060,270,2014,0,47.5522,-122.382,279.69924812030075,2372,0,0
8669160170,259000.0,3,2.5,1550,3569,2.0,0,0,3,7,2014,5,1550,0,2011,0,47.3528,-122.211,167.09677419354838,5119,3,0
3644100101,374000.0,2,1.5,1260,1575,2.0,0,0,3,7,2014,7,1260,0,2001,0,47.5914,-122.295,296.8253968253968,2835,13,0
7852090680,561000.0,4,2.5,2550,5395,2.0,0,0,3,8,2015,3,2550,0,2001,0,47.5355,-121.874,220.0,7945,14,0
5693501028,610000.0,3,2.5,1300,1331,3.0,0,0,3,8,2015,4,1300,0,2007,0,47.6607,-122.352,469.2307692307692,2631,8,0
3629700080,635000.0,3,3.0,2230,1407,2.5,0,0,3,8,2015,1,1850,380,2014,0,47.5446,-122.017,284.7533632286995,3637,1,0
2738640470,623300.0,4,3.5,4170,4524,2.0,0,0,3,9,2014,7,3500,670,2007,0,47.7726,-122.162,149.47242206235012,8694,7,0
7853320950,412500.0,3,2.0,1680,5246,1.0,0,0,3,7,2014,10,1680,0,2007,0,47.5206,-121.868,245.53571428571428,6926,7,0
5635100050,380000.0,4,3.25,2864,8035,3.0,0,0,3,8,2014,11,2864,0,2014,0,47.3746,-122.189,132.68156424581005,10899,0,0
3629990280,497000.0,3,2.25,1630,3817,2.0,0,0,3,7,2014,6,1630,0,2005,0,47.5485,-121.999,304.9079754601227,5447,9,0
6306800020,452000.0,4,2.5,2716,7850,2.0,0,0,3,9,2014,11,2716,0,2014,0,47.352,-122.197,166.42120765832107,10566,0,0
7697000170,312000.0,3,2.5,1750,4076,2.0,0,0,3,7,2014,10,1750,0,2013,0,47.3597,-122.045,178.28571428571428,5826,1,0
